Regionale kerncijfers Nederland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Onderwerpen;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking
Meijel;2006;5857;2971;2886;300;384;383;341;307;1624;1696;670;152;2382;3029;138;308;5571;286;220;66;0;3;7;0;56;5864;2206;436;777;993;2.63
Menaldumadeel;2006;13884;7031;6853;932;959;947;912;620;3709;4007;1376;422;6128;6572;497;687;13274;610;456;154;10;10;23;3;108;13846.5;5568;1443;1847;2278;2.49
Menterwolde;2006;12618;6374;6244;715;795;807;780;547;3518;3887;1185;384;5277;5954;683;704;11902;716;503;213;12;5;48;28;120;12586.5;5150;1221;1804;2125;2.44
Meppel;2006;30539;14842;15697;1988;1915;1796;1789;1634;8844;8130;3154;1289;13587;13410;1755;1787;27423;3116;1595;1521;581;60;201;31;648;30813;13237;4410;4153;4674;2.27
Middelburg (Z.);2006;46974;22898;24076;2744;2849;2922;2932;2669;12463;12825;5408;2162;20664;20535;3118;2657;39389;7585;4206;3379;255;209;496;820;1599;47120.5;21090;7792;6341;6957;2.2
Middelharnis;2006;17681;8634;9047;1029;1099;1169;1135;918;4704;4784;2021;822;7038;8777;773;1093;16736;945;647;298;6;22;75;14;181;17736.5;6959;1820;2422;2717;2.46
Midden-Delfland;2006;17435;8893;8542;1158;1303;1363;1258;890;4732;4556;1762;413;7880;8315;561;679;16094;1341;847;494;91;32;81;43;247;17485.5;6626;1586;2055;2985;2.63
Midden-Drenthe;2006;33282;16545;16737;1964;2187;2162;1957;1504;8503;9785;3924;1296;13779;16145;1393;1965;31404;1878;1471;407;9;39;59;5;295;33413.5;13456;3454;4734;5268;2.45
Mill en Sint Hubert;2006;11057;5603;5454;627;728;756;641;502;3020;3212;1238;333;4595;5568;346;548;10552;505;381;124;15;6;12;13;78;11032;4203;864;1471;1868;2.61
Millingen aan de Rijn;2006;5848;2931;2917;362;357;390;384;216;1617;1707;618;197;2457;2749;285;357;4990;858;768;90;1;8;30;0;51;5857;2348;571;789;988;2.47
Moerdijk;2006;36676;18345;18331;2137;2271;2215;2103;1687;10391;10665;4028;1179;14677;18028;1817;2154;33631;3045;1887;1158;130;70;157;342;459;36660.5;14831;3514;5375;5942;2.44
Montferland;2006;35190;17591;17599;2029;2267;2252;2092;1416;9480;10264;4360;1030;14149;17491;1420;2130;31401;3789;2968;821;13;19;84;271;434;35122;13693;3033;4771;5889;2.55
Montfoort;2006;13506;6754;6752;995;1031;944;887;698;3911;3648;1149;243;6221;6252;532;501;12435;1071;626;445;100;36;41;67;201;13490;5139;1215;1629;2295;2.62
Mook en Middelaar;2006;8016;3982;4034;472;541;541;419;247;2004;2495;1086;211;3253;3953;415;395;7027;989;782;207;4;15;19;9;160;8022.5;3329;874;1197;1258;2.4
Moordrecht;2006;8095;4065;4030;573;624;606;522;366;2316;2154;716;218;3577;3824;339;355;6515;1580;1068;512;324;24;35;11;118;8108;3051;713;932;1406;2.63
Muiden;2006;6645;3246;3399;437;455;439;389;216;1645;2036;806;222;2861;2999;451;334;5629;1016;701;315;56;27;52;26;154;6651;2789;794;897;1098;2.36
Naarden;2006;17104;8170;8934;1170;1316;1171;880;452;4173;4729;2221;992;7208;7779;1011;1106;14000;3104;2087;1017;303;76;93;38;507;17136;7213;2334;2196;2683;2.34
Neder-Betuwe;2006;22378;11125;11253;1714;1814;1872;1677;1303;5948;5522;1958;570;10074;10435;717;1152;21071;1307;937;370;158;5;33;21;153;22343.5;7691;1585;2305;3801;2.89
Nederlek;2006;14690;7197;7493;825;940;987;959;745;3932;4060;1688;554;5979;7258;609;844;13577;1113;763;350;62;26;49;17;196;14605.5;5934;1548;1995;2391;2.47
Nederweert;2006;16446;8338;8108;887;1069;1095;1064;786;4409;4764;1937;435;6744;8393;554;755;15448;998;820;178;20;28;4;1;125;16492.5;6304;1280;2215;2809;2.59
Neerijnen;2006;11775;5961;5814;893;832;821;701;603;3390;3088;1108;339;5005;5677;454;639;11084;691;449;242;103;11;12;6;110;11812.5;4365;904;1462;1999;2.68
Niedorp;2006;11793;5996;5797;777;838;837;740;559;3230;3432;1092;288;5338;5440;512;503;11031;762;518;244;13;19;21;6;185;11883.5;4540;1048;1525;1967;2.58
Nieuwegein;2006;61605;30494;31111;3649;3492;3422;3818;3827;18022;18679;5234;1462;28075;26523;4457;2550;48524;13081;5934;7147;1402;605;2394;475;2271;61485;26758;8615;8050;10093;2.29
Nieuwerkerk aan den IJssel;2006;22140;11010;11130;1450;1483;1591;1656;1189;6079;6320;1833;539;9640;10441;1210;849;19367;2773;1429;1344;315;141;354;30;504;22036.5;8619;2075;2608;3936;2.55
Nieuwkoop;2006;11122;5548;5574;708;771;787;655;538;3069;3191;1138;265;4853;5244;502;523;10158;964;551;413;172;24;40;3;174;11092;4259;998;1409;1852;2.58
Nieuw-Lekkerland;2006;9457;4824;4633;760;830;785;769;577;2499;2225;821;191;4325;4488;258;386;8881;576;375;201;29;20;19;9;124;9450.5;3242;664;1010;1568;2.91
Nijefurd;2006;10868;5404;5464;643;697;688;592;471;2713;3154;1463;447;4623;5078;512;655;10258;610;484;126;3;10;9;1;103;10877;4591;1417;1579;1595;2.35
Nijkerk;2006;38695;19351;19344;2720;2652;2544;2550;2320;11090;9975;3873;971;16614;18647;1634;1800;35154;3541;1667;1874;779;59;181;281;574;38787;14865;3712;4783;6370;2.58
Nijmegen;2006;159522;76275;83247;8390;7960;7827;9859;15733;50496;38418;15516;5323;88982;51166;11526;7848;121215;38307;19102;19205;3284;1977;1500;5044;7400;160214.5;83873;43352;19582;20939;1.87
Noord-Beveland;2006;7200;3592;3608;369;404;361;342;248;1840;2264;973;399;2691;3614;444;451;6542;658;518;140;7;7;20;10;96;7233.5;3199;929;1290;980;2.22
Noordenveld;2006;31573;15740;15833;1778;1945;2002;1808;1087;7610;9555;4434;1354;12456;15562;1584;1971;29593;1980;1341;639;28;66;132;29;384;31506;13204;3531;4932;4741;2.35
Noorder-Koggenland;2006;10553;5298;5255;682;703;724;643;480;2791;3277;959;294;4556;5009;541;447;9696;857;630;227;7;24;41;8;147;10574.5;4159;968;1468;1723;2.52
Noordoostpolder;2006;45739;23046;22693;3284;3316;3330;3118;2571;12566;11565;4191;1798;20345;21008;2066;2320;40797;4942;2301;2641;488;281;235;288;1349;45758;18113;5113;5695;7305;2.5
Noordwijk;2006;24673;12349;12324;1225;1322;1404;1506;1376;6597;7593;2759;891;11367;10535;1459;1312;21382;3291;2374;917;276;61;61;27;492;24686.5;10497;3648;3152;3697;2.26
Noordwijkerhout;2006;15166;7663;7503;848;1024;965;993;752;3872;4437;1841;434;6788;6764;856;758;13499;1667;1232;435;50;35;66;3;281;15230;6068;1813;1823;2432;2.44
Nuenen, Gerwen en Nederwetten;2006;22873;11485;11388;1218;1512;1600;1533;905;5474;7436;2670;525;9010;11623;1251;989;20436;2437;1930;507;18;36;71;24;358;22782.5;9129;2064;3302;3763;2.5
Nunspeet;2006;26583;13086;13497;1770;1862;1962;1927;1654;6905;6495;2923;1085;11389;12780;944;1470;25044;1539;853;686;104;18;50;63;451;26583;9706;2461;2931;4314;2.69
Nuth;2006;15920;7842;8078;691;862;912;899;625;3917;5065;2331;618;5812;8198;787;1123;13890;2030;1711;319;25;18;37;47;192;15882;6589;1682;2446;2461;2.36
Obdam;2006;6770;3421;3349;456;489;455;473;384;1838;1938;608;129;3199;3085;233;253;6410;360;221;139;2;17;29;0;91;6845;2556;608;811;1137;2.63
Oegstgeest;2006;21891;10457;11434;1301;1450;1581;1537;1196;5255;6020;2479;1072;9983;9450;1231;1227;17523;4368;3010;1358;68;149;208;56;877;21956.5;9195;3142;2678;3375;2.32
Oirschot;2006;17812;9031;8781;1044;1236;1253;1132;901;4646;5086;1936;578;7719;8492;708;893;16929;883;647;236;6;25;26;8;171;17832;6724;1581;2159;2984;2.62
Oisterwijk;2006;25908;12747;13161;1519;1606;1728;1708;1114;6599;7397;3311;926;11008;12207;1256;1437;23151;2757;1694;1063;142;61;88;128;644;25825.5;10440;2857;3427;4156;2.44
Oldebroek;2006;22880;11563;11317;1438;1522;1575;1991;1520;6115;5768;2292;659;9770;11432;557;1121;21916;964;555;409;34;30;37;32;276;22840;7925;1544;2381;4000;2.84
Oldenzaal;2006;31297;15652;15645;1912;1875;1996;1885;1383;8629;8807;3741;1069;13262;14739;1408;1888;26667;4630;2612;2018;14;46;42;1379;537;31356.5;12985;3750;4358;4877;2.37
Olst-Wijhe;2006;17247;8681;8566;1118;1208;1172;1055;747;4565;4830;1922;630;7502;8177;593;975;16127;1120;692;428;8;20;18;170;212;17287;6668;1585;2265;2818;2.56
Ommen;2006;17303;8707;8596;1023;1019;1120;1141;996;4434;4872;1997;701;7402;8316;583;1002;16437;866;571;295;3;14;11;17;250;17307;6686;1732;2214;2740;2.55
Onderbanken;2006;8366;4172;4194;412;497;502;533;328;2144;2582;1097;271;3155;4239;438;534;6558;1808;1644;164;56;7;12;9;80;8378.5;3410;804;1175;1431;2.44
Oosterhout;2006;52853;25996;26857;2897;3191;3411;3103;2535;14371;15419;6323;1603;21253;25579;3160;2861;44095;8758;4300;4458;1204;254;326;1491;1183;53074;22298;6309;7635;8354;2.35
Oostflakkee;2006;10233;5145;5088;591;654;601;601;502;2875;2935;1137;337;4043;5152;445;593;9737;496;338;158;2;11;26;15;104;10193.5;4106;998;1453;1655;2.47
Ooststellingwerf;2006;26125;13070;13055;1422;1667;1672;1546;1278;6799;7401;3226;1114;11010;12164;1294;1657;24488;1637;1198;439;14;34;37;20;334;26174.5;10760;2928;3764;4068;2.39
Oostzaan;2006;9200;4480;4720;562;668;592;489;368;2629;2520;1052;320;3911;4313;452;524;8270;930;544;386;30;17;88;71;180;9224;3732;929;1219;1584;2.44
Opmeer;2006;11268;5681;5587;758;811;820;747;498;3124;3067;1145;298;5161;5191;435;481;10646;622;410;212;23;20;34;10;125;11240;4311;1035;1404;1872;2.61
Opsterland;2006;29565;14808;14757;1839;2042;2002;1863;1430;7830;8250;3225;1084;12941;13720;1278;1626;28159;1406;995;411;26;30;42;11;302;29574;11704;3084;3966;4654;2.48
Oss;2006;76416;38132;38284;4481;4915;4758;4707;4040;22078;20642;8528;2267;32619;35419;4389;3989;63838;12578;5727;6851;302;223;597;4054;1675;76534;31482;8972;10070;12440;2.4
Oud-Beijerland;2006;23899;11704;12195;1512;1581;1619;1634;1239;6689;6502;2294;829;10061;11392;1247;1199;21762;2137;1372;765;97;51;169;22;426;23959;9269;2218;2960;4091;2.54
Oude IJsselstreek;2006;40214;20089;20125;2375;2590;2596;2285;1800;10764;11353;4899;1552;16662;19418;1546;2588;34931;5283;2990;2293;41;89;25;1705;433;40141;15862;3893;5380;6589;2.5
Ouder-Amstel;2006;13142;6381;6761;900;831;776;747;522;3438;3854;1473;601;5992;5602;779;769;10628;2514;1419;1095;78;83;393;56;485;13090;5656;1918;1624;2114;2.29
Ouderkerk;2006;8105;4028;4077;534;568;559;564;460;2109;2160;891;260;3407;4047;232;419;7654;451;266;185;31;9;21;1;123;8146;3036;710;961;1365;2.66
Oudewater;2006;9941;4886;5055;643;714;691;606;468;2799;2594;1057;369;4518;4414;425;584;9361;580;353;227;50;10;29;3;135;9947;3878;1059;1185;1634;2.53
Overbetuwe;2006;42737;21223;21514;2918;3135;2891;2606;1792;12152;11854;4297;1092;18452;20250;2013;2022;38473;4264;3090;1174;50;99;156;255;614;42949;16510;3730;5531;7249;2.55
Papendrecht;2006;31553;15548;16005;2003;2029;1964;1835;1662;9104;8362;3690;904;12964;15253;1793;1543;26790;4763;2584;2179;293;205;462;294;925;31478;13134;3603;4451;5080;2.39
Pekela;2006;13395;6747;6648;745;852;794;745;696;3633;3842;1553;535;5457;6201;776;961;12038;1357;860;497;2;12;42;52;389;13349.5;5748;1684;1882;2182;2.31
Pijnacker-Nootdorp;2006;41695;20905;20790;3404;3374;3211;2481;1686;13562;9524;3560;893;19576;19055;1644;1420;36021;5674;2832;2842;280;316;1042;238;966;42232;15506;3274;4831;7401;2.65
Purmerend;2006;77922;38123;39799;4666;4886;5064;4785;4157;23809;20147;7963;2445;35367;33173;5663;3719;60404;17518;6772;10746;1047;808;3645;924;4322;77938.5;33263;10240;9645;13378;2.32
Putten;2006;23173;11484;11689;1512;1596;1690;1580;1329;6139;5890;2661;776;9622;11364;933;1254;21815;1358;818;540;60;21;33;115;311;23107;8548;2098;2646;3804;2.68
Raalte;2006;37259;18654;18605;2272;2436;2631;2546;1823;9810;10359;4066;1316;16753;17413;1135;1958;35059;2200;1209;991;7;44;33;289;618;37285;14301;3547;4637;6117;2.57
Reeuwijk;2006;12756;6377;6379;798;803;923;890;602;3053;3736;1522;429;5196;6387;541;632;11788;968;612;356;52;35;43;4;222;12709;4915;1144;1703;2068;2.59
Reiderland;2006;6994;3502;3492;354;349;374;384;281;1879;2193;869;311;2727;3312;433;522;5976;1018;852;166;6;12;31;11;106;6998.5;3109;958;1097;1054;2.23
Reimerswaal;2006;21142;10642;10500;1582;1607;1507;1422;1286;5824;4783;2235;896;9159;9980;826;1177;19224;1918;1205;713;59;18;57;228;351;21125.5;8058;2152;2621;3285;2.59
Renkum;2006;31603;15113;16490;1596;1757;1945;1726;1036;7285;9230;4857;2171;12731;14316;2013;2543;27370;4233;2830;1403;44;96;122;349;792;31621.5;13969;4876;4640;4453;2.18
Renswoude;2006;4346;2165;2181;367;325;326;332;290;1214;1079;334;79;1947;2067;142;190;4171;175;130;45;1;1;5;0;38;4404.5;1555;342;469;744;2.79
Reusel-De Mierden;2006;12314;6260;6054;635;684;847;960;814;3167;3677;1195;335;5338;6020;371;585;11395;919;742;177;6;15;12;14;130;12340.5;4562;967;1491;2104;2.68
Rheden;2006;44189;21325;22864;2173;2427;2416;2434;2077;10613;12373;7095;2581;17650;20197;2802;3540;38054;6135;3881;2254;170;100;157;859;968;44069.5;20136;7290;6743;6103;2.14
Rhenen;2006;18364;9111;9253;1276;1200;1145;1054;952;4843;4931;2392;571;7629;8852;861;1022;16661;1703;1000;703;367;21;33;25;257;18504;7169;1801;2540;2828;2.53
Ridderkerk;2006;44757;21827;22930;2063;2384;2630;2579;2405;11387;12972;6572;1765;17351;22001;2475;2930;38695;6062;3364;2698;272;224;489;602;1111;44718;19340;5763;6737;6840;2.3
Rijnwaarden;2006;11066;5566;5500;669;725;694;601;514;3135;3299;1165;264;4619;5348;483;616;9777;1289;1103;186;9;9;10;53;105;11032.5;4403;983;1564;1856;2.49
Rijnwoude;2006;18863;9548;9315;1132;1244;1270;1290;1097;4818;5525;1967;520;8214;9089;713;847;17507;1356;874;482;41;63;85;23;270;18817;7199;1603;2424;3172;2.6
Rijssen-Holten;2006;36417;18037;18380;2729;2699;2698;2574;2300;9646;8463;4041;1267;15808;17821;752;2036;33978;2439;1047;1392;10;23;32;947;380;36500.5;12846;2866;3876;6104;2.81
Rijswijk (ZH.);2006;47152;22112;25040;2222;2156;2168;2181;2337;12480;13279;7244;3085;19911;19540;3917;3784;34985;12167;6838;5329;662;489;1534;414;2230;47096.5;23646;9976;7297;6373;1.97
Roerdalen;2006;10288;5170;5118;498;547;603;574;406;2653;3373;1340;294;3890;5229;579;590;8477;1811;1569;242;16;23;27;3;173;10349.5;4327;1094;1603;1630;2.35
Roermond;2006;45457;22252;23205;2516;2530;2576;2674;2614;13057;12590;5197;1703;20020;19012;3658;2767;32464;12993;6525;6468;1922;366;263;2121;1796;45457.5;20685;7582;6226;6877;2.16
Roggel en Neer;2006;8412;4347;4065;445;543;601;564;392;2188;2468;981;230;3610;4106;234;462;7833;579;477;102;10;9;5;1;77;8437.5;3296;802;1098;1396;2.52
De Ronde Venen;2006;34353;17184;17169;2086;2384;2380;2209;1608;9528;9814;3455;889;15101;15852;1830;1570;30276;4077;2329;1748;512;116;240;198;682;34459;13584;3507;4153;5924;2.51
Roosendaal;2006;77703;38479;39224;4348;4665;4799;4747;4205;22005;21059;8995;2880;32511;35770;4953;4469;61698;16005;6763;9242;3498;223;408;2227;2886;77576.5;33059;10083;10804;12172;2.32
Rotterdam;2006;588697;288275;300422;34848;32531;32711;35417;45422;187082;135294;59784;25608;304977;193912;55675;34133;321655;267042;58492;208550;36685;19403;52097;45173;55192;586377.5;295157;139173;70111;85873;1.97
Rozenburg;2006;12843;6400;6443;705;740;738;764;643;3790;3653;1475;335;5150;6141;887;665;10609;2234;1268;966;40;136;153;298;339;12761.5;5595;1685;1894;2016;2.29
Rozendaal;2006;1502;736;766;80;89;95;88;34;294;443;294;85;517;856;51;78;1302;200;151;49;0;7;13;3;26;1514.5;632;136;286;210;2.38
Rucphen;2006;22412;11258;11154;987;1236;1354;1234;1007;6254;7045;2747;548;7896;12035;1062;1419;20873;1539;1124;415;55;32;68;14;246;22410;9018;1892;3289;3837;2.48
Schagen;2006;18749;9286;9463;1053;1102;1106;1089;940;5183;5380;2196;700;8147;8304;1233;1065;16188;2561;1499;1062;16;89;159;41;757;18916;8180;2670;2680;2830;2.25
Scheemda;2006;14109;7060;7049;811;854;860;886;559;3786;4257;1557;539;5668;6958;622;861;13182;927;756;171;3;11;32;2;123;14113;5769;1455;1995;2319;2.42
Schermer;2006;4895;2509;2386;306;330;375;323;233;1253;1461;509;105;2175;2325;206;189;4623;272;200;72;1;9;11;3;48;5017;1892;444;638;810;2.59
Scherpenzeel;2006;8933;4445;4488;595;713;656;591;504;2430;2247;923;274;3870;4270;331;462;8457;476;334;142;42;10;14;1;75;8929.5;3338;833;1073;1432;2.65
Schiedam;2006;75389;37036;38353;4458;4314;4395;4312;4577;22805;19047;8203;3278;34701;30259;5674;4755;51625;23764;6137;17627;1826;1534;2473;7004;4790;75275.5;34959;13469;9837;11653;2.13
Schiermonnikoog;2006;986;493;493;52;61;48;31;45;256;307;133;53;397;453;69;67;920;66;49;17;0;5;0;0;12;966;490;207;168;115;2.01
Schijndel;2006;22935;11458;11477;1368;1428;1467;1498;1127;6433;6496;2442;676;9797;10974;1069;1095;21272;1663;1095;568;83;37;109;18;321;22923.5;8870;2044;2981;3845;2.54
Schinnen;2006;13439;6753;6686;598;755;875;792;544;3307;4301;1845;422;5025;6937;669;808;11250;2189;1900;289;21;25;9;29;205;13443.5;5582;1345;2070;2167;2.39
Schoonhoven;2006;12215;6016;6199;842;787;697;806;709;3475;3265;1233;401;5406;5617;598;594;10441;1774;712;1062;705;54;57;9;237;12202;5207;1665;1648;1894;2.33
Schouwen-Duiveland;2006;34435;16967;17468;1758;2049;2059;1924;1605;8527;9998;4727;1788;13109;17051;1969;2306;31518;2917;2136;781;23;43;82;38;595;34283.5;14658;4282;5389;4987;2.32
Sevenum;2006;7543;3827;3716;503;512;489;444;329;2099;2102;854;211;3275;3662;227;379;7100;443;359;84;3;6;5;9;61;7584;2900;635;1041;1224;2.58
Simpelveld;2006;11317;5604;5713;474;569;671;661;526;2815;3540;1650;411;4094;5841;563;819;9143;2174;2042;132;7;5;12;5;103;11318;4740;1175;1780;1785;2.34
Sint Anthonis;2006;11676;5946;5730;683;854;856;778;511;3077;3109;1396;412;5170;5578;321;607;11127;549;393;156;1;9;21;37;88;11721;4230;890;1435;1905;2.68
Sint-Michielsgestel;2006;28013;14047;13966;1647;1881;1904;1791;1275;7240;7883;3513;879;11594;13788;1146;1485;26240;1773;1182;591;30;59;125;36;341;27967;10683;2393;3664;4626;2.58
Sint-Oedenrode;2006;17047;8505;8542;1061;1162;1168;1079;805;4417;4907;1950;498;7160;8374;691;822;16030;1017;656;361;40;7;47;21;246;17109;6642;1566;2325;2751;2.56
Sittard-Geleen;2006;96648;47488;49160;4668;5321;5572;5643;4832;26405;27775;12717;3715;39322;43689;7196;6441;75917;20731;15341;5390;1933;290;298;508;2361;96446.5;43367;14639;13909;14819;2.2
Skarsterlân;2006;27067;13651;13416;1718;1847;1884;1745;1313;7017;7441;3065;1037;11937;12546;1090;1494;25675;1392;1021;371;5;34;55;20;257;27059;10779;2872;3619;4288;2.49
Sliedrecht;2006;23801;11642;12159;1515;1495;1499;1423;1460;6589;5955;2734;1131;9971;11145;1105;1580;21238;2563;1021;1542;118;108;110;592;614;23787.5;9666;2993;3084;3589;2.38
Slochteren;2006;14938;7639;7299;890;997;974;886;671;4063;4398;1523;536;6408;7035;668;827;14129;809;627;182;2;44;26;10;100;15062;6000;1480;2102;2418;2.47
Sluis;2006;24357;11915;12442;1110;1246;1412;1204;942;5879;7422;3607;1535;8838;11977;1575;1967;19143;5214;4763;451;31;36;63;44;277;24341;10984;3472;4032;3480;2.19
Smallingerland;2006;54859;27111;27748;3374;3502;3505;3496;2916;15001;14497;6597;1971;24189;24478;3113;3079;49544;5315;2827;2488;186;323;296;90;1593;54907.5;23416;7546;7465;8405;2.31
Sneek;2006;33029;16214;16815;2092;2135;2036;1951;1834;9226;8490;3899;1366;15218;13733;2080;1998;29671;3358;2110;1248;75;58;179;130;806;33067.5;14404;4905;4517;4982;2.24
Soest;2006;45217;22042;23175;2754;2938;2783;2678;2016;11887;12802;5374;1985;18999;20541;2919;2758;36841;8376;4000;4376;464;281;320;2090;1221;45288.5;19567;6515;6137;6915;2.29
Someren;2006;18118;9210;8908;1008;1271;1369;1273;846;4844;5020;2050;437;7806;8817;638;857;17119;999;720;279;52;10;17;11;189;18126;6763;1517;2155;3091;2.66
Son en Breugel;2006;15297;7576;7721;952;1053;1043;808;554;4126;3991;2273;497;6129;7524;832;812;13661;1636;1197;439;21;61;49;33;275;15301.5;6190;1470;2328;2392;2.44
Spijkenisse;2006;74506;36527;37979;4089;4245;4746;5130;4944;21274;21208;7097;1773;32441;33219;5422;3424;58008;16498;6966;9532;382;1831;3228;995;3096;74195.5;31607;9046;9807;12754;2.34
Stadskanaal;2006;34146;16815;17331;1900;2064;1993;1986;1748;8947;9332;4633;1543;13722;16087;1781;2556;31345;2801;1739;1062;37;34;129;31;831;34134.5;14598;4396;5000;5202;2.31
Staphorst;2006;15783;8086;7697;1389;1426;1312;1253;1110;4217;3334;1302;440;7634;7305;224;620;15388;395;221;174;0;3;21;1;149;15841;4953;936;1305;2712;3.17
Stede Broec;2006;21400;10797;10603;1317;1475;1463;1361;1150;5919;6203;1950;562;9200;10187;1083;930;19379;2021;1163;858;99;56;175;72;456;21372.5;8332;1930;2816;3586;2.54
Steenbergen;2006;23356;11689;11667;1267;1399;1483;1331;1051;6379;6968;2647;831;9133;11590;1208;1425;21555;1801;1189;612;56;52;152;37;315;23328.5;9537;2286;3539;3712;2.42
Steenwijkerland;2006;43122;21564;21558;2652;2832;2704;2744;2156;11276;11711;5282;1765;17944;20686;1883;2609;40378;2744;1652;1092;49;107;112;273;551;43124.5;17792;5050;5999;6743;2.41
Stein (L.);2006;26656;13282;13374;1307;1411;1474;1515;1158;6996;8544;3380;871;9773;13951;1305;1627;23029;3627;3094;533;210;23;28;2;270;26493.5;11231;2676;4236;4319;2.36
Strijen;2006;9195;4578;4617;515;629;561;537;434;2604;2686;917;312;3706;4519;450;520;8527;668;449;219;17;14;57;8;123;9162;3740;933;1261;1546;2.46
Swalmen;2006;8844;4407;4437;463;441;531;534;435;2312;2682;1101;345;3531;4298;453;562;7501;1343;1092;251;33;7;14;13;184;8817;3719;1026;1264;1429;2.35
Terneuzen;2006;55414;27426;27988;2919;3274;3368;3074;2347;14277;16264;7200;2691;21172;26669;3869;3704;43363;12051;8773;3278;234;493;241;1326;984;55341;24298;7519;8514;8265;2.25
Terschelling;2006;4729;2503;2226;231;298;233;241;348;1292;1307;571;208;2182;1994;274;279;4412;317;250;67;0;24;4;1;38;4718;2270;962;671;637;2.06
Texel;2006;13708;6791;6917;738;915;937;782;534;3475;4257;1509;561;5771;6291;869;777;12512;1196;911;285;5;19;19;3;239;13663;5913;1895;1955;2063;2.29
Teylingen;2006;34683;17261;17422;2386;2467;2385;2290;1523;9844;8891;3636;1261;15454;15864;1630;1735;30682;4001;2593;1408;201;104;218;112;773;34845.5;13408;3433;4146;5829;2.54
Tholen;2006;24892;12442;12450;1722;1872;1782;1633;1436;6794;6215;2509;929;10497;12065;1020;1310;23240;1652;1010;642;187;30;54;31;340;25023.5;9541;2439;3117;3985;2.59
Thorn;2006;2583;1270;1313;123;137;148;131;90;639;791;385;139;972;1259;123;229;2197;386;337;49;1;2;0;2;44;2583.5;1060;299;361;400;2.31
Tiel;2006;40966;20291;20675;2893;2878;2702;2535;2232;12587;10369;3570;1200;18352;18020;2531;2063;32077;8889;3499;5390;1711;166;227;2280;1006;41078.5;16795;4962;5023;6810;2.41
Tilburg;2006;200380;99067;101313;11689;11426;10905;12539;17272;61789;48789;19626;6345;100864;76183;13312;10021;157325;43055;16332;26723;4974;4095;3194;7192;7268;200819.5;93987;38856;25872;29259;2.1
Tubbergen;2006;20601;10436;10165;1544;1576;1589;1441;954;5542;5183;2187;585;9242;9837;320;1202;19711;890;733;157;0;2;5;8;142;20662.5;6955;1366;1915;3674;2.94
Twenterand;2006;33438;16906;16532;2332;2329;2177;2293;2089;9355;8647;3337;879;14330;16241;912;1955;32025;1413;1034;379;1;13;18;42;305;33449.5;12091;2515;3651;5925;2.75
Tynaarlo;2006;31977;15715;16262;1690;2012;2123;1976;1006;7406;9712;4440;1612;12899;15201;1705;2172;29882;2095;1552;543;7;72;79;13;372;31854;13089;3545;4736;4808;2.37
Tytsjerksteradiel;2006;32142;16103;16039;2011;2086;2033;1977;1580;8330;8961;3877;1287;13549;15486;1240;1867;30363;1779;1055;724;12;28;62;17;605;32232;12920;3405;4455;5060;2.45
Ubbergen;2006;9401;4596;4805;512;563;574;450;298;2374;2838;1347;445;3920;4369;483;629;8184;1217;1035;182;8;27;23;24;100;9385;4112;1326;1426;1360;2.23
Uden;2006;40201;20109;20092;2535;2568;2570;2435;1924;11687;10949;4519;1014;17675;18192;2402;1932;34447;5754;3013;2741;197;180;488;1068;808;40202;16407;4599;5411;6397;2.42
Uitgeest;2006;11915;5964;5951;793;940;795;732;556;3474;3144;1185;296;5469;5416;526;504;10743;1172;760;412;14;37;56;43;262;11988;4685;1163;1511;2011;2.53
Uithoorn;2006;26844;13203;13641;1754;1907;1748;1435;1076;7919;6873;3255;877;11677;12219;1548;1400;22233;4611;2646;1965;520;108;307;64;966;26910.5;11351;3422;3551;4378;2.35
Urk;2006;17458;8821;8637;1833;1872;1806;1755;1479;4724;2800;950;239;9205;7509;215;529;17031;427;187;240;124;3;1;2;110;17521.5;4898;891;929;3078;3.54
Utrecht (gemeente);2006;280949;135514;145435;19079;14075;12274;15631;30305;106417;53271;21567;8330;169065;83478;16903;11503;194582;86367;27845;58522;24667;2276;7198;12656;11725;284675;147737;78403;33689;35645;1.88
Utrechtse Heuvelrug;2006;48957;23646;25311;2711;3094;3077;3115;2127;11627;13655;6736;2815;20307;22596;2685;3369;42474;6483;3946;2537;669;178;240;320;1130;48901.5;20132;6164;6860;7108;2.36
Vaals;2006;10068;4999;5069;379;470;595;511;411;2528;3268;1410;496;3737;4863;713;755;4988;5080;4761;319;17;3;11;40;248;10013.5;4770;1781;1530;1459;2.07
Valkenburg aan de Geul;2006;17280;8581;8699;712;867;950;907;741;4316;5327;2567;893;6665;8237;1142;1236;14937;2343;1968;375;30;18;18;49;260;17233;7615;2460;2554;2601;2.21
Valkenswaard;2006;30924;15230;15694;1549;1757;1875;1765;1459;8160;9160;4178;1021;12372;14843;1890;1819;26951;3973;3055;918;26;145;137;41;569;30916;13324;3889;4683;4752;2.3
