"Bevolking; geslacht, leeftijd, burgerlijke staat en regio, 1 januari"
"";"";"Onderwerpen";"Bevolking naar geslacht";"Bevolking naar geslacht";"Bevolking naar geslacht";"Bevolking: ongehuwd naar geslacht";"Bevolking: ongehuwd naar geslacht";"Bevolking: ongehuwd naar geslacht";"Bevolking: gehuwd naar geslacht";"Bevolking: gehuwd naar geslacht";"Bevolking: gehuwd naar geslacht";"Bevolking: verweduwd naar geslacht";"Bevolking: verweduwd naar geslacht";"Bevolking: verweduwd naar geslacht";"Bevolking: gescheiden naar geslacht";"Bevolking: gescheiden naar geslacht";"Bevolking: gescheiden naar geslacht";"Regionale coderingen"
"";"";"Onderwerpen";"Mannen en vrouwen";"Mannen";"Vrouwen";"Mannen en vrouwen";"Mannen";"Vrouwen";"Mannen en vrouwen";"Mannen";"Vrouwen";"Mannen en vrouwen";"Mannen";"Vrouwen";"Mannen en vrouwen";"Mannen";"Vrouwen";"Gemeente"
"Regio's";"Perioden";"Leeftijd";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"code"
"Kollumerland en Nieuwkruisland";"2006";"60 tot 65 jaar";"693";"346";"347";"45";"29";"16";"557";"284";"273";"49";"9";"40";"42";"24";"18";"0079"
"Kollumerland en Nieuwkruisland";"2006";"65 tot 70 jaar";"575";"291";"284";"33";"27";"6";"436";"234";"202";"77";"13";"64";"29";"17";"12";"0079"
"Kollumerland en Nieuwkruisland";"2006";"70 tot 75 jaar";"511";"250";"261";"26";"18";"8";"347";"199";"148";"119";"22";"97";"19";"11";"8";"0079"
"Kollumerland en Nieuwkruisland";"2006";"75 tot 80 jaar";"352";"153";"199";"26";"11";"15";"201";"115";"86";"114";"22";"92";"11";"5";"6";"0079"
"Kollumerland en Nieuwkruisland";"2006";"80 tot 85 jaar";"245";"94";"151";"12";"6";"6";"119";"66";"53";"106";"20";"86";"8";"2";"6";"0079"
"Kollumerland en Nieuwkruisland";"2006";"85 tot 90 jaar";"120";"42";"78";"11";"6";"5";"27";"22";"5";"80";"13";"67";"2";"1";"1";"0079"
"Kollumerland en Nieuwkruisland";"2006";"90 tot 95 jaar";"41";"9";"32";"5";"-";"5";"5";"4";"1";"31";"5";"26";"-";"-";"-";"0079"
"Kollumerland en Nieuwkruisland";"2006";"95 jaar of ouder";"10";"3";"7";"-";"-";"-";"-";"-";"-";"10";"3";"7";"-";"-";"-";"0079"
"Korendijk";"2006";"Totaal leeftijden";"10886";"5460";"5426";"4515";"2434";"2081";"5405";"2705";"2700";"511";"104";"407";"455";"217";"238";"0588"
"Korendijk";"2006";"Jonger dan 5 jaar";"722";"371";"351";"722";"371";"351";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0588"
"Korendijk";"2006";"5 tot 10 jaar";"726";"353";"373";"726";"353";"373";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0588"
"Korendijk";"2006";"10 tot 15 jaar";"715";"364";"351";"715";"364";"351";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0588"
"Korendijk";"2006";"15 tot 20 jaar";"739";"368";"371";"737";"368";"369";"2";"-";"2";"-";"-";"-";"-";"-";"-";"0588"
"Korendijk";"2006";"20 tot 25 jaar";"530";"294";"236";"474";"279";"195";"56";"15";"41";"-";"-";"-";"-";"-";"-";"0588"
"Korendijk";"2006";"25 tot 30 jaar";"503";"237";"266";"302";"169";"133";"197";"67";"130";"-";"-";"-";"4";"1";"3";"0588"
"Korendijk";"2006";"30 tot 35 jaar";"656";"339";"317";"255";"166";"89";"376";"164";"212";"3";"1";"2";"22";"8";"14";"0588"
"Korendijk";"2006";"35 tot 40 jaar";"892";"462";"430";"196";"119";"77";"644";"321";"323";"1";"1";"-";"51";"21";"30";"0588"
"Korendijk";"2006";"40 tot 45 jaar";"804";"388";"416";"114";"77";"37";"631";"288";"343";"7";"1";"6";"52";"22";"30";"0588"
"Korendijk";"2006";"45 tot 50 jaar";"839";"432";"407";"88";"60";"28";"660";"334";"326";"13";"2";"11";"78";"36";"42";"0588"
"Korendijk";"2006";"50 tot 55 jaar";"772";"388";"384";"54";"36";"18";"649";"323";"326";"16";"3";"13";"53";"26";"27";"0588"
"Korendijk";"2006";"55 tot 60 jaar";"885";"451";"434";"33";"22";"11";"743";"377";"366";"33";"9";"24";"76";"43";"33";"0588"
"Korendijk";"2006";"60 tot 65 jaar";"667";"346";"321";"16";"13";"3";"564";"295";"269";"42";"12";"30";"45";"26";"19";"0588"
"Korendijk";"2006";"65 tot 70 jaar";"467";"241";"226";"22";"16";"6";"369";"196";"173";"42";"10";"32";"34";"19";"15";"0588"
"Korendijk";"2006";"70 tot 75 jaar";"381";"195";"186";"17";"10";"7";"276";"166";"110";"65";"10";"55";"23";"9";"14";"0588"
"Korendijk";"2006";"75 tot 80 jaar";"268";"127";"141";"16";"6";"10";"150";"97";"53";"95";"21";"74";"7";"3";"4";"0588"
"Korendijk";"2006";"80 tot 85 jaar";"168";"60";"108";"11";"2";"9";"63";"42";"21";"86";"13";"73";"8";"3";"5";"0588"
"Korendijk";"2006";"85 tot 90 jaar";"93";"30";"63";"11";"3";"8";"21";"16";"5";"59";"11";"48";"2";"-";"2";"0588"
"Korendijk";"2006";"90 tot 95 jaar";"51";"13";"38";"5";"-";"5";"4";"4";"-";"42";"9";"33";"-";"-";"-";"0588"
"Korendijk";"2006";"95 jaar of ouder";"8";"1";"7";"1";"-";"1";"-";"-";"-";"7";"1";"6";"-";"-";"-";"0588"
"Krimpen aan den IJssel";"2006";"Totaal leeftijden";"28783";"14111";"14672";"11624";"6219";"5405";"14116";"7059";"7057";"1702";"333";"1369";"1341";"500";"841";"0542"
"Krimpen aan den IJssel";"2006";"Jonger dan 5 jaar";"1685";"829";"856";"1685";"829";"856";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0542"
"Krimpen aan den IJssel";"2006";"5 tot 10 jaar";"1834";"967";"867";"1834";"967";"867";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0542"
"Krimpen aan den IJssel";"2006";"10 tot 15 jaar";"1938";"986";"952";"1938";"986";"952";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0542"
"Krimpen aan den IJssel";"2006";"15 tot 20 jaar";"1896";"977";"919";"1891";"976";"915";"5";"1";"4";"-";"-";"-";"-";"-";"-";"0542"
"Krimpen aan den IJssel";"2006";"20 tot 25 jaar";"1419";"807";"612";"1297";"771";"526";"122";"36";"86";"-";"-";"-";"-";"-";"-";"0542"
"Krimpen aan den IJssel";"2006";"25 tot 30 jaar";"1242";"637";"605";"800";"467";"333";"434";"167";"267";"-";"-";"-";"8";"3";"5";"0542"
"Krimpen aan den IJssel";"2006";"30 tot 35 jaar";"1664";"805";"859";"644";"363";"281";"964";"420";"544";"3";"-";"3";"53";"22";"31";"0542"
"Krimpen aan den IJssel";"2006";"35 tot 40 jaar";"2091";"1049";"1042";"488";"284";"204";"1468";"720";"748";"6";"2";"4";"129";"43";"86";"0542"
"Krimpen aan den IJssel";"2006";"40 tot 45 jaar";"2130";"1018";"1112";"371";"209";"162";"1539";"734";"805";"17";"7";"10";"203";"68";"135";"0542"
"Krimpen aan den IJssel";"2006";"45 tot 50 jaar";"1999";"997";"1002";"246";"148";"98";"1541";"757";"784";"16";"3";"13";"196";"89";"107";"0542"
"Krimpen aan den IJssel";"2006";"50 tot 55 jaar";"1979";"939";"1040";"135";"75";"60";"1596";"761";"835";"49";"13";"36";"199";"90";"109";"0542"
"Krimpen aan den IJssel";"2006";"55 tot 60 jaar";"2309";"1140";"1169";"97";"55";"42";"1911";"994";"917";"104";"17";"87";"197";"74";"123";"0542"
"Krimpen aan den IJssel";"2006";"60 tot 65 jaar";"1694";"822";"872";"50";"26";"24";"1407";"717";"690";"99";"27";"72";"138";"52";"86";"0542"
"Krimpen aan den IJssel";"2006";"65 tot 70 jaar";"1537";"720";"817";"47";"22";"25";"1195";"631";"564";"203";"38";"165";"92";"29";"63";"0542"
"Krimpen aan den IJssel";"2006";"70 tot 75 jaar";"1334";"621";"713";"41";"25";"16";"937";"525";"412";"288";"54";"234";"68";"17";"51";"0542"
"Krimpen aan den IJssel";"2006";"75 tot 80 jaar";"1031";"458";"573";"31";"10";"21";"628";"368";"260";"339";"71";"268";"33";"9";"24";"0542"
"Krimpen aan den IJssel";"2006";"80 tot 85 jaar";"590";"229";"361";"20";"5";"15";"280";"172";"108";"274";"49";"225";"16";"3";"13";"0542"
"Krimpen aan den IJssel";"2006";"85 tot 90 jaar";"269";"73";"196";"7";"1";"6";"75";"44";"31";"179";"27";"152";"8";"1";"7";"0542"
"Krimpen aan den IJssel";"2006";"90 tot 95 jaar";"110";"27";"83";"2";"-";"2";"12";"10";"2";"95";"17";"78";"1";"-";"1";"0542"
"Krimpen aan den IJssel";"2006";"95 jaar of ouder";"32";"10";"22";"-";"-";"-";"2";"2";"-";"30";"8";"22";"-";"-";"-";"0542"
"Laarbeek";"2006";"Totaal leeftijden";"21771";"11055";"10716";"9214";"5074";"4140";"10684";"5343";"5341";"1030";"216";"814";"843";"422";"421";"1659"
"Laarbeek";"2006";"Jonger dan 5 jaar";"1311";"672";"639";"1311";"672";"639";" ";" ";" ";" ";" ";" ";" ";" ";" ";"1659"
"Laarbeek";"2006";"5 tot 10 jaar";"1387";"731";"656";"1387";"731";"656";" ";" ";" ";" ";" ";" ";" ";" ";" ";"1659"
"Laarbeek";"2006";"10 tot 15 jaar";"1411";"733";"678";"1411";"733";"678";" ";" ";" ";" ";" ";" ";" ";" ";" ";"1659"
"Laarbeek";"2006";"15 tot 20 jaar";"1366";"736";"630";"1366";"736";"630";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1659"
"Laarbeek";"2006";"20 tot 25 jaar";"1101";"584";"517";"1072";"574";"498";"29";"10";"19";"-";"-";"-";"-";"-";"-";"1659"
"Laarbeek";"2006";"25 tot 30 jaar";"1097";"577";"520";"809";"485";"324";"282";"88";"194";"-";"-";"-";"6";"4";"2";"1659"
"Laarbeek";"2006";"30 tot 35 jaar";"1351";"650";"701";"556";"333";"223";"740";"298";"442";"4";"2";"2";"51";"17";"34";"1659"
"Laarbeek";"2006";"35 tot 40 jaar";"1734";"921";"813";"406";"279";"127";"1231";"602";"629";"5";"1";"4";"92";"39";"53";"1659"
"Laarbeek";"2006";"40 tot 45 jaar";"1692";"855";"837";"221";"157";"64";"1342";"643";"699";"6";"1";"5";"123";"54";"69";"1659"
"Laarbeek";"2006";"45 tot 50 jaar";"1750";"917";"833";"162";"116";"46";"1414";"718";"696";"21";"3";"18";"153";"80";"73";"1659"
"Laarbeek";"2006";"50 tot 55 jaar";"1605";"818";"787";"86";"64";"22";"1359";"670";"689";"29";"11";"18";"131";"73";"58";"1659"
"Laarbeek";"2006";"55 tot 60 jaar";"1681";"903";"778";"79";"62";"17";"1421";"748";"673";"67";"23";"44";"114";"70";"44";"1659"
"Laarbeek";"2006";"60 tot 65 jaar";"1251";"645";"606";"52";"37";"15";"1039";"544";"495";"94";"30";"64";"66";"34";"32";"1659"
"Laarbeek";"2006";"65 tot 70 jaar";"1009";"511";"498";"55";"33";"22";"775";"422";"353";"126";"32";"94";"53";"24";"29";"1659"
"Laarbeek";"2006";"70 tot 75 jaar";"839";"391";"448";"59";"23";"36";"585";"318";"267";"166";"33";"133";"29";"17";"12";"1659"
"Laarbeek";"2006";"75 tot 80 jaar";"579";"237";"342";"69";"23";"46";"304";"178";"126";"191";"30";"161";"15";"6";"9";"1659"
"Laarbeek";"2006";"80 tot 85 jaar";"380";"125";"255";"54";"11";"43";"131";"84";"47";"190";"28";"162";"5";"2";"3";"1659"
"Laarbeek";"2006";"85 tot 90 jaar";"155";"39";"116";"35";"5";"30";"29";"18";"11";"88";"15";"73";"3";"1";"2";"1659"
"Laarbeek";"2006";"90 tot 95 jaar";"55";"6";"49";"19";"-";"19";"2";"1";"1";"32";"4";"28";"2";"1";"1";"1659"
"Laarbeek";"2006";"95 jaar of ouder";"17";"4";"13";"5";"-";"5";"1";"1";"-";"11";"3";"8";"-";"-";"-";"1659"
"Landerd";"2006";"Totaal leeftijden";"14744";"7535";"7209";"6532";"3635";"2897";"6987";"3497";"3490";"740";"172";"568";"485";"231";"254";"1685"
"Landerd";"2006";"Jonger dan 5 jaar";"895";"452";"443";"895";"452";"443";" ";" ";" ";" ";" ";" ";" ";" ";" ";"1685"
"Landerd";"2006";"5 tot 10 jaar";"1073";"573";"500";"1073";"573";"500";" ";" ";" ";" ";" ";" ";" ";" ";" ";"1685"
"Landerd";"2006";"10 tot 15 jaar";"999";"531";"468";"999";"531";"468";" ";" ";" ";" ";" ";" ";" ";" ";" ";"1685"
"Landerd";"2006";"15 tot 20 jaar";"936";"468";"468";"936";"468";"468";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1685"
"Landerd";"2006";"20 tot 25 jaar";"746";"413";"333";"733";"412";"321";"13";"1";"12";"-";"-";"-";"-";"-";"-";"1685"
"Landerd";"2006";"25 tot 30 jaar";"703";"389";"314";"574";"349";"225";"124";"39";"85";"-";"-";"-";"5";"1";"4";"1685"
"Landerd";"2006";"30 tot 35 jaar";"833";"403";"430";"400";"230";"170";"407";"163";"244";"1";"-";"1";"25";"10";"15";"1685"
"Landerd";"2006";"35 tot 40 jaar";"1132";"577";"555";"343";"229";"114";"742";"328";"414";"4";"3";"1";"43";"17";"26";"1685"
"Landerd";"2006";"40 tot 45 jaar";"1230";"629";"601";"198";"129";"69";"953";"464";"489";"5";"-";"5";"74";"36";"38";"1685"
"Landerd";"2006";"45 tot 50 jaar";"1219";"634";"585";"126";"86";"40";"989";"499";"490";"16";"7";"9";"88";"42";"46";"1685"
"Landerd";"2006";"50 tot 55 jaar";"1139";"584";"555";"74";"52";"22";"942";"469";"473";"31";"12";"19";"92";"51";"41";"1685"
"Landerd";"2006";"55 tot 60 jaar";"1105";"602";"503";"59";"45";"14";"930";"511";"419";"48";"14";"34";"68";"32";"36";"1685"
"Landerd";"2006";"60 tot 65 jaar";"798";"404";"394";"36";"28";"8";"665";"340";"325";"60";"19";"41";"37";"17";"20";"1685"
"Landerd";"2006";"65 tot 70 jaar";"624";"325";"299";"26";"14";"12";"511";"283";"228";"64";"18";"46";"23";"10";"13";"1685"
"Landerd";"2006";"70 tot 75 jaar";"520";"245";"275";"29";"21";"8";"353";"186";"167";"118";"28";"90";"20";"10";"10";"1685"
"Landerd";"2006";"75 tot 80 jaar";"370";"163";"207";"15";"7";"8";"226";"129";"97";"124";"23";"101";"5";"4";"1";"1685"
"Landerd";"2006";"80 tot 85 jaar";"235";"80";"155";"10";"5";"5";"87";"53";"34";"133";"21";"112";"5";"1";"4";"1685"
"Landerd";"2006";"85 tot 90 jaar";"115";"41";"74";"4";"2";"2";"39";"28";"11";"72";"11";"61";"-";"-";"-";"1685"
"Landerd";"2006";"90 tot 95 jaar";"61";"20";"41";"2";"2";"-";"6";"4";"2";"53";"14";"39";"-";"-";"-";"1685"
"Landerd";"2006";"95 jaar of ouder";"11";"2";"9";"-";"-";"-";"-";"-";"-";"11";"2";"9";"-";"-";"-";"1685"
"Landgraaf";"2006";"Totaal leeftijden";"39189";"19327";"19862";"14752";"8024";"6728";"19054";"9532";"9522";"2637";"526";"2111";"2746";"1245";"1501";"0882"
"Landgraaf";"2006";"Jonger dan 5 jaar";"1773";"888";"885";"1773";"888";"885";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0882"
"Landgraaf";"2006";"5 tot 10 jaar";"1956";"973";"983";"1956";"973";"983";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0882"
"Landgraaf";"2006";"10 tot 15 jaar";"2180";"1120";"1060";"2180";"1120";"1060";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0882"
"Landgraaf";"2006";"15 tot 20 jaar";"2295";"1157";"1138";"2295";"1157";"1138";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0882"
"Landgraaf";"2006";"20 tot 25 jaar";"1909";"1048";"861";"1815";"1027";"788";"90";"20";"70";"-";"-";"-";"4";"1";"3";"0882"
"Landgraaf";"2006";"25 tot 30 jaar";"1798";"893";"905";"1299";"720";"579";"466";"163";"303";"-";"-";"-";"33";"10";"23";"0882"
"Landgraaf";"2006";"30 tot 35 jaar";"2148";"1068";"1080";"935";"584";"351";"1076";"440";"636";"3";"1";"2";"134";"43";"91";"0882"
"Landgraaf";"2006";"35 tot 40 jaar";"2925";"1476";"1449";"771";"486";"285";"1833";"858";"975";"6";"2";"4";"315";"130";"185";"0882"
"Landgraaf";"2006";"40 tot 45 jaar";"3309";"1639";"1670";"556";"345";"211";"2276";"1070";"1206";"28";"7";"21";"449";"217";"232";"0882"
"Landgraaf";"2006";"45 tot 50 jaar";"3508";"1751";"1757";"424";"275";"149";"2597";"1264";"1333";"44";"13";"31";"443";"199";"244";"0882"
"Landgraaf";"2006";"50 tot 55 jaar";"3296";"1700";"1596";"243";"161";"82";"2541";"1310";"1231";"80";"19";"61";"432";"210";"222";"0882"
"Landgraaf";"2006";"55 tot 60 jaar";"3145";"1600";"1545";"141";"83";"58";"2495";"1297";"1198";"162";"49";"113";"347";"171";"176";"0882"
"Landgraaf";"2006";"60 tot 65 jaar";"2526";"1282";"1244";"105";"72";"33";"1954";"1030";"924";"222";"61";"161";"245";"119";"126";"0882"
"Landgraaf";"2006";"65 tot 70 jaar";"2022";"990";"1032";"76";"58";"18";"1481";"794";"687";"314";"67";"247";"151";"71";"80";"0882"
"Landgraaf";"2006";"70 tot 75 jaar";"1709";"764";"945";"66";"38";"28";"1115";"612";"503";"436";"74";"362";"92";"40";"52";"0882"
"Landgraaf";"2006";"75 tot 80 jaar";"1365";"581";"784";"56";"27";"29";"729";"429";"300";"524";"102";"422";"56";"23";"33";"0882"
"Landgraaf";"2006";"80 tot 85 jaar";"850";"272";"578";"31";"6";"25";"300";"179";"121";"489";"77";"412";"30";"10";"20";"0882"
"Landgraaf";"2006";"85 tot 90 jaar";"351";"102";"249";"19";"4";"15";"86";"55";"31";"236";"42";"194";"10";"1";"9";"0882"
"Landgraaf";"2006";"90 tot 95 jaar";"102";"20";"82";"9";"-";"9";"15";"11";"4";"74";"9";"65";"4";"-";"4";"0882"
"Landgraaf";"2006";"95 jaar of ouder";"22";"3";"19";"2";"-";"2";"-";"-";"-";"19";"3";"16";"1";"-";"1";"0882"
"Landsmeer";"2006";"Totaal leeftijden";"10301";"5014";"5287";"4277";"2207";"2070";"4930";"2459";"2471";"543";"105";"438";"551";"243";"308";"0415"
"Landsmeer";"2006";"Jonger dan 5 jaar";"530";"260";"270";"530";"260";"270";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0415"
"Landsmeer";"2006";"5 tot 10 jaar";"657";"315";"342";"657";"315";"342";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0415"
"Landsmeer";"2006";"10 tot 15 jaar";"668";"340";"328";"668";"340";"328";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0415"
"Landsmeer";"2006";"15 tot 20 jaar";"653";"337";"316";"653";"337";"316";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0415"
"Landsmeer";"2006";"20 tot 25 jaar";"442";"222";"220";"435";"220";"215";"7";"2";"5";"-";"-";"-";"-";"-";"-";"0415"
"Landsmeer";"2006";"25 tot 30 jaar";"338";"167";"171";"271";"148";"123";"64";"19";"45";"-";"-";"-";"3";"-";"3";"0415"
"Landsmeer";"2006";"30 tot 35 jaar";"494";"244";"250";"248";"146";"102";"233";"95";"138";"1";"1";"-";"12";"2";"10";"0415"
"Landsmeer";"2006";"35 tot 40 jaar";"749";"346";"403";"235";"132";"103";"479";"202";"277";"-";"-";"-";"35";"12";"23";"0415"
"Landsmeer";"2006";"40 tot 45 jaar";"914";"428";"486";"223";"120";"103";"606";"280";"326";"2";"-";"2";"83";"28";"55";"0415"
"Landsmeer";"2006";"45 tot 50 jaar";"927";"450";"477";"140";"80";"60";"672";"321";"351";"10";"1";"9";"105";"48";"57";"0415"
"Landsmeer";"2006";"50 tot 55 jaar";"828";"436";"392";"79";"43";"36";"648";"343";"305";"12";"3";"9";"89";"47";"42";"0415"
"Landsmeer";"2006";"55 tot 60 jaar";"836";"420";"416";"43";"23";"20";"681";"355";"326";"32";"4";"28";"80";"38";"42";"0415"
"Landsmeer";"2006";"60 tot 65 jaar";"616";"297";"319";"34";"20";"14";"487";"243";"244";"44";"14";"30";"51";"20";"31";"0415"
"Landsmeer";"2006";"65 tot 70 jaar";"500";"258";"242";"14";"5";"9";"395";"224";"171";"56";"9";"47";"35";"20";"15";"0415"
"Landsmeer";"2006";"70 tot 75 jaar";"411";"182";"229";"17";"8";"9";"290";"147";"143";"74";"13";"61";"30";"14";"16";"0415"
"Landsmeer";"2006";"75 tot 80 jaar";"386";"179";"207";"18";"7";"11";"236";"138";"98";"117";"23";"94";"15";"11";"4";"0415"
"Landsmeer";"2006";"80 tot 85 jaar";"218";"92";"126";"6";"1";"5";"103";"70";"33";"102";"19";"83";"7";"2";"5";"0415"
"Landsmeer";"2006";"85 tot 90 jaar";"99";"31";"68";"4";"1";"3";"23";"16";"7";"67";"13";"54";"5";"1";"4";"0415"
"Landsmeer";"2006";"90 tot 95 jaar";"29";"9";"20";"2";"1";"1";"6";"4";"2";"20";"4";"16";"1";"-";"1";"0415"
"Landsmeer";"2006";"95 jaar of ouder";"6";"1";"5";"-";"-";"-";"-";"-";"-";"6";"1";"5";"-";"-";"-";"0415"
"Langedijk";"2006";"Totaal leeftijden";"25931";"12933";"12998";"11809";"6277";"5532";"11877";"5923";"5954";"1051";"218";"833";"1194";"515";"679";"0416"
"Langedijk";"2006";"Jonger dan 5 jaar";"1726";"864";"862";"1726";"864";"862";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0416"
"Langedijk";"2006";"5 tot 10 jaar";"1898";"954";"944";"1898";"954";"944";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0416"
"Langedijk";"2006";"10 tot 15 jaar";"1834";"973";"861";"1834";"973";"861";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0416"
"Langedijk";"2006";"15 tot 20 jaar";"1787";"886";"901";"1786";"886";"900";"1";"-";"1";"-";"-";"-";"-";"-";"-";"0416"
"Langedijk";"2006";"20 tot 25 jaar";"1378";"717";"661";"1341";"712";"629";"37";"5";"32";"-";"-";"-";"-";"-";"-";"0416"
"Langedijk";"2006";"25 tot 30 jaar";"1316";"657";"659";"1028";"580";"448";"272";"72";"200";"-";"-";"-";"16";"5";"11";"0416"
"Langedijk";"2006";"30 tot 35 jaar";"1633";"815";"818";"768";"449";"319";"807";"348";"459";"4";"2";"2";"54";"16";"38";"0416"
"Langedijk";"2006";"35 tot 40 jaar";"2063";"991";"1072";"537";"313";"224";"1368";"612";"756";"3";"-";"3";"155";"66";"89";"0416"
"Langedijk";"2006";"40 tot 45 jaar";"2037";"1020";"1017";"321";"203";"118";"1497";"735";"762";"12";"3";"9";"207";"79";"128";"0416"
"Langedijk";"2006";"45 tot 50 jaar";"1957";"965";"992";"213";"122";"91";"1520";"745";"775";"24";"6";"18";"200";"92";"108";"0416"
"Langedijk";"2006";"50 tot 55 jaar";"2015";"1023";"992";"136";"84";"52";"1658";"832";"826";"35";"14";"21";"186";"93";"93";"0416"
"Langedijk";"2006";"55 tot 60 jaar";"2061";"1065";"996";"68";"47";"21";"1743";"914";"829";"67";"22";"45";"183";"82";"101";"0416"
"Langedijk";"2006";"60 tot 65 jaar";"1348";"703";"645";"37";"22";"15";"1130";"603";"527";"93";"30";"63";"88";"48";"40";"0416"
"Langedijk";"2006";"65 tot 70 jaar";"992";"526";"466";"31";"22";"9";"803";"460";"343";"114";"24";"90";"44";"20";"24";"0416"
"Langedijk";"2006";"70 tot 75 jaar";"725";"342";"383";"41";"25";"16";"504";"283";"221";"151";"29";"122";"29";"5";"24";"0416"
"Langedijk";"2006";"75 tot 80 jaar";"530";"215";"315";"18";"12";"6";"307";"170";"137";"188";"29";"159";"17";"4";"13";"0416"
"Langedijk";"2006";"80 tot 85 jaar";"388";"134";"254";"15";"7";"8";"161";"97";"64";"200";"26";"174";"12";"4";"8";"0416"
"Langedijk";"2006";"85 tot 90 jaar";"172";"60";"112";"9";"1";"8";"58";"38";"20";"104";"20";"84";"1";"1";"-";"0416"
"Langedijk";"2006";"90 tot 95 jaar";"56";"16";"40";"2";"1";"1";"9";"7";"2";"43";"8";"35";"2";"-";"2";"0416"
"Langedijk";"2006";"95 jaar of ouder";"15";"7";"8";"-";"-";"-";"2";"2";"-";"13";"5";"8";"-";"-";"-";"0416"
"Laren (NH.)";"2006";"Totaal leeftijden";"11005";"5121";"5884";"4008";"2067";"1941";"5089";"2545";"2544";"1075";"187";"888";"833";"322";"511";"0417"
"Laren (NH.)";"2006";"Jonger dan 5 jaar";"564";"297";"267";"564";"297";"267";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0417"
"Laren (NH.)";"2006";"5 tot 10 jaar";"596";"322";"274";"596";"322";"274";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0417"
"Laren (NH.)";"2006";"10 tot 15 jaar";"608";"302";"306";"608";"302";"306";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0417"
"Laren (NH.)";"2006";"15 tot 20 jaar";"518";"253";"265";"518";"253";"265";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0417"
"Laren (NH.)";"2006";"20 tot 25 jaar";"286";"147";"139";"282";"145";"137";"4";"2";"2";"-";"-";"-";"-";"-";"-";"0417"
"Laren (NH.)";"2006";"25 tot 30 jaar";"281";"137";"144";"251";"128";"123";"29";"9";"20";"-";"-";"-";"1";"-";"1";"0417"
"Laren (NH.)";"2006";"30 tot 35 jaar";"384";"174";"210";"209";"118";"91";"169";"55";"114";"-";"-";"-";"6";"1";"5";"0417"
"Laren (NH.)";"2006";"35 tot 40 jaar";"710";"307";"403";"248";"137";"111";"416";"158";"258";"3";"-";"3";"43";"12";"31";"0417"
"Laren (NH.)";"2006";"40 tot 45 jaar";"803";"408";"395";"197";"111";"86";"528";"269";"259";"1";"-";"1";"77";"28";"49";"0417"
"Laren (NH.)";"2006";"45 tot 50 jaar";"815";"405";"410";"139";"83";"56";"564";"276";"288";"8";"1";"7";"104";"45";"59";"0417"
"Laren (NH.)";"2006";"50 tot 55 jaar";"765";"373";"392";"100";"62";"38";"529";"262";"267";"22";"9";"13";"114";"40";"74";"0417"
"Laren (NH.)";"2006";"55 tot 60 jaar";"985";"473";"512";"71";"40";"31";"726";"362";"364";"40";"6";"34";"148";"65";"83";"0417"
"Laren (NH.)";"2006";"60 tot 65 jaar";"789";"378";"411";"46";"24";"22";"597";"301";"296";"47";"17";"30";"99";"36";"63";"0417"
"Laren (NH.)";"2006";"65 tot 70 jaar";"718";"323";"395";"35";"13";"22";"511";"258";"253";"74";"11";"63";"98";"41";"57";"0417"
"Laren (NH.)";"2006";"70 tot 75 jaar";"634";"300";"334";"33";"12";"21";"428";"244";"184";"134";"26";"108";"39";"18";"21";"0417"
"Laren (NH.)";"2006";"75 tot 80 jaar";"598";"245";"353";"38";"12";"26";"324";"186";"138";"182";"25";"157";"54";"22";"32";"0417"
"Laren (NH.)";"2006";"80 tot 85 jaar";"483";"171";"312";"35";"5";"30";"184";"109";"75";"234";"47";"187";"30";"10";"20";"0417"
"Laren (NH.)";"2006";"85 tot 90 jaar";"291";"75";"216";"23";"2";"21";"64";"42";"22";"192";"28";"164";"12";"3";"9";"0417"
"Laren (NH.)";"2006";"90 tot 95 jaar";"136";"27";"109";"11";"1";"10";"14";"12";"2";"105";"13";"92";"6";"1";"5";"0417"
